,Edad,Fecha,Total vacunados
928,92,2021-01-01,0.0
929,93,2021-01-01,0.0
930,94,2021-01-01,0.0
931,95,2021-01-01,0.0
932,96,2021-01-01,0.0
933,97,2021-01-01,0.0
934,98,2021-01-01,0.0
935,99,2021-01-01,0.0
936,100,2021-01-01,0.0
937,101,2021-01-01,0.0
938,102,2021-01-01,0.0
939,103,2021-01-01,0.0
940,104,2021-01-01,0.0
941,105,2021-01-01,0.0
942,106,2021-01-01,0.0
943,107,2021-01-01,0.0
944,108,2021-01-01,0.0
945,109,2021-01-01,0.0
946,110,2021-01-01,0.0
947,111,2021-01-01,0.0
948,112,2021-01-01,0.0
949,116,2021-01-01,0.0
950,120,2021-01-01,0.0
951,121,2021-01-01,0.0
952,124,2021-01-01,0.0
953,221,2021-01-01,0.0
954,12,2021-01-02,0.0
955,13,2021-01-02,0.0
956,14,2021-01-02,0.0
957,15,2021-01-02,0.0
958,16,2021-01-02,0.0
959,17,2021-01-02,0.0
960,18,2021-01-02,0.0
961,19,2021-01-02,0.0
962,20,2021-01-02,0.0
963,21,2021-01-02,0.0
964,22,2021-01-02,0.0
965,23,2021-01-02,0.0
966,24,2021-01-02,0.0
967,25,2021-01-02,0.0
968,26,2021-01-02,0.0
969,27,2021-01-02,0.0
970,28,2021-01-02,0.0
971,29,2021-01-02,0.0
972,30,2021-01-02,0.0
973,31,2021-01-02,0.0
974,32,2021-01-02,0.0
975,33,2021-01-02,0.0
976,34,2021-01-02,0.0
977,35,2021-01-02,0.0
978,36,2021-01-02,0.0
979,37,2021-01-02,0.0
980,38,2021-01-02,0.0
981,39,2021-01-02,0.0
982,40,2021-01-02,0.0
983,41,2021-01-02,0.0
984,42,2021-01-02,0.0
985,43,2021-01-02,0.0
986,44,2021-01-02,0.0
987,45,2021-01-02,0.0
988,46,2021-01-02,0.0
989,47,2021-01-02,0.0
990,48,2021-01-02,0.0
991,49,2021-01-02,0.0
992,50,2021-01-02,0.0
993,51,2021-01-02,0.0
994,52,2021-01-02,0.0
995,53,2021-01-02,0.0
996,54,2021-01-02,0.0
997,55,2021-01-02,0.0
998,56,2021-01-02,0.0
999,57,2021-01-02,0.0
1000,58,2021-01-02,0.0
1001,59,2021-01-02,0.0
1002,60,2021-01-02,0.0
1003,61,2021-01-02,0.0
1004,62,2021-01-02,0.0
1005,63,2021-01-02,0.0
1006,64,2021-01-02,0.0
1007,65,2021-01-02,0.0
1008,66,2021-01-02,0.0
1009,67,2021-01-02,0.0
1010,68,2021-01-02,0.0
1011,69,2021-01-02,0.0
1012,70,2021-01-02,0.0
1013,71,2021-01-02,0.0
1014,72,2021-01-02,0.0
1015,73,2021-01-02,0.0
1016,74,2021-01-02,0.0
1017,75,2021-01-02,0.0
1018,76,2021-01-02,0.0
1019,77,2021-01-02,0.0
1020,78,2021-01-02,0.0
1021,79,2021-01-02,0.0
1022,80,2021-01-02,0.0
1023,81,2021-01-02,0.0
1024,82,2021-01-02,0.0
1025,83,2021-01-02,0.0
1026,84,2021-01-02,0.0
1027,85,2021-01-02,0.0
1028,86,2021-01-02,0.0
1029,87,2021-01-02,0.0
1030,88,2021-01-02,0.0
1031,89,2021-01-02,0.0
1032,90,2021-01-02,0.0
1033,91,2021-01-02,0.0
1034,92,2021-01-02,0.0
1035,93,2021-01-02,0.0
1036,94,2021-01-02,0.0
1037,95,2021-01-02,0.0
1038,96,2021-01-02,0.0
1039,97,2021-01-02,0.0
1040,98,2021-01-02,0.0
1041,99,2021-01-02,0.0
1042,100,2021-01-02,0.0
1043,101,2021-01-02,0.0
1044,102,2021-01-02,0.0
1045,103,2021-01-02,0.0
1046,104,2021-01-02,0.0
1047,105,2021-01-02,0.0
1048,106,2021-01-02,0.0
1049,107,2021-01-02,0.0
1050,108,2021-01-02,0.0
1051,109,2021-01-02,0.0
1052,110,2021-01-02,0.0
1053,111,2021-01-02,0.0
1054,112,2021-01-02,0.0
1055,116,2021-01-02,0.0
1056,120,2021-01-02,0.0
1057,121,2021-01-02,0.0
1058,124,2021-01-02,0.0
1059,221,2021-01-02,0.0
1060,12,2021-01-03,0.0
1061,13,2021-01-03,0.0
1062,14,2021-01-03,0.0
1063,15,2021-01-03,0.0
1064,16,2021-01-03,0.0
1065,17,2021-01-03,0.0
1066,18,2021-01-03,0.0
1067,19,2021-01-03,0.0
1068,20,2021-01-03,0.0
1069,21,2021-01-03,0.0
1070,22,2021-01-03,0.0
1071,23,2021-01-03,0.0
1072,24,2021-01-03,0.0
1073,25,2021-01-03,0.0
1074,26,2021-01-03,0.0
1075,27,2021-01-03,0.0
1076,28,2021-01-03,0.0
1077,29,2021-01-03,0.0
1078,30,2021-01-03,0.0
1079,31,2021-01-03,0.0
1080,32,2021-01-03,0.0
1081,33,2021-01-03,0.0
1082,34,2021-01-03,0.0
1083,35,2021-01-03,0.0
1084,36,2021-01-03,0.0
1085,37,2021-01-03,0.0
1086,38,2021-01-03,0.0
1087,39,2021-01-03,0.0
1088,40,2021-01-03,0.0
1089,41,2021-01-03,0.0
1090,42,2021-01-03,0.0
1091,43,2021-01-03,0.0
1092,44,2021-01-03,0.0
1093,45,2021-01-03,0.0
1094,46,2021-01-03,0.0
1095,47,2021-01-03,0.0
1096,48,2021-01-03,0.0
1097,49,2021-01-03,0.0
1098,50,2021-01-03,0.0
1099,51,2021-01-03,0.0
1100,52,2021-01-03,0.0
1101,53,2021-01-03,0.0
1102,54,2021-01-03,0.0
1103,55,2021-01-03,0.0
1104,56,2021-01-03,0.0
1105,57,2021-01-03,0.0
1106,58,2021-01-03,0.0
1107,59,2021-01-03,0.0
1108,60,2021-01-03,0.0
1109,61,2021-01-03,0.0
1110,62,2021-01-03,0.0
1111,63,2021-01-03,0.0
1112,64,2021-01-03,0.0
1113,65,2021-01-03,0.0
1114,66,2021-01-03,0.0
1115,67,2021-01-03,0.0
1116,68,2021-01-03,0.0
1117,69,2021-01-03,0.0
1118,70,2021-01-03,0.0
1119,71,2021-01-03,0.0
1120,72,2021-01-03,0.0
1121,73,2021-01-03,0.0
1122,74,2021-01-03,0.0
1123,75,2021-01-03,0.0
1124,76,2021-01-03,0.0
1125,77,2021-01-03,0.0
1126,78,2021-01-03,0.0
1127,79,2021-01-03,0.0
1128,80,2021-01-03,0.0
1129,81,2021-01-03,0.0
1130,82,2021-01-03,0.0
1131,83,2021-01-03,0.0
1132,84,2021-01-03,0.0
1133,85,2021-01-03,0.0
1134,86,2021-01-03,0.0
1135,87,2021-01-03,0.0
1136,88,2021-01-03,0.0
1137,89,2021-01-03,0.0
1138,90,2021-01-03,0.0
1139,91,2021-01-03,0.0
1140,92,2021-01-03,0.0
1141,93,2021-01-03,0.0
1142,94,2021-01-03,0.0
1143,95,2021-01-03,0.0
1144,96,2021-01-03,0.0
1145,97,2021-01-03,0.0
1146,98,2021-01-03,0.0
1147,99,2021-01-03,0.0
1148,100,2021-01-03,0.0
1149,101,2021-01-03,0.0
1150,102,2021-01-03,0.0
1151,103,2021-01-03,0.0
1152,104,2021-01-03,0.0
1153,105,2021-01-03,0.0
1154,106,2021-01-03,0.0
1155,107,2021-01-03,0.0
1156,108,2021-01-03,0.0
1157,109,2021-01-03,0.0
1158,110,2021-01-03,0.0
1159,111,2021-01-03,0.0
1160,112,2021-01-03,0.0
1161,116,2021-01-03,0.0
1162,120,2021-01-03,0.0
1163,121,2021-01-03,0.0
1164,124,2021-01-03,0.0
1165,221,2021-01-03,0.0
1166,12,2021-01-04,0.0
1167,13,2021-01-04,0.0
1168,14,2021-01-04,0.0
1169,15,2021-01-04,0.0
1170,16,2021-01-04,0.0
1171,17,2021-01-04,0.0
1172,18,2021-01-04,1.0
1173,19,2021-01-04,0.0
1174,20,2021-01-04,2.0
1175,21,2021-01-04,2.0
1176,22,2021-01-04,2.0
1177,23,2021-01-04,4.0
1178,24,2021-01-04,15.0
1179,25,2021-01-04,22.0
1180,26,2021-01-04,20.0
1181,27,2021-01-04,17.0
1182,28,2021-01-04,20.0
1183,29,2021-01-04,26.0
1184,30,2021-01-04,26.0
1185,31,2021-01-04,28.0
1186,32,2021-01-04,23.0
1187,33,2021-01-04,14.0
1188,34,2021-01-04,24.0
1189,35,2021-01-04,14.0
1190,36,2021-01-04,13.0
1191,37,2021-01-04,9.0
1192,38,2021-01-04,11.0
1193,39,2021-01-04,4.0
1194,40,2021-01-04,13.0
1195,41,2021-01-04,6.0
1196,42,2021-01-04,6.0
1197,43,2021-01-04,8.0
1198,44,2021-01-04,8.0
1199,45,2021-01-04,7.0
1200,46,2021-01-04,9.0
1201,47,2021-01-04,6.0
1202,48,2021-01-04,4.0
1203,49,2021-01-04,5.0
1204,50,2021-01-04,4.0
1205,51,2021-01-04,4.0
1206,52,2021-01-04,1.0
1207,53,2021-01-04,2.0
1208,54,2021-01-04,1.0
1209,55,2021-01-04,6.0
1210,56,2021-01-04,1.0
1211,57,2021-01-04,4.0
1212,58,2021-01-04,3.0
1213,59,2021-01-04,3.0
1214,60,2021-01-04,1.0
1215,61,2021-01-04,0.0
1216,62,2021-01-04,1.0
1217,63,2021-01-04,1.0
1218,64,2021-01-04,2.0
1219,65,2021-01-04,0.0
1220,66,2021-01-04,1.0
1221,67,2021-01-04,0.0
1222,68,2021-01-04,1.0
1223,69,2021-01-04,0.0
1224,70,2021-01-04,0.0
1225,71,2021-01-04,0.0
1226,72,2021-01-04,0.0
1227,73,2021-01-04,0.0
1228,74,2021-01-04,0.0
1229,75,2021-01-04,0.0
1230,76,2021-01-04,0.0
1231,77,2021-01-04,0.0
1232,78,2021-01-04,0.0
1233,79,2021-01-04,0.0
1234,80,2021-01-04,0.0
1235,81,2021-01-04,0.0
1236,82,2021-01-04,0.0
1237,83,2021-01-04,0.0
1238,84,2021-01-04,0.0
1239,85,2021-01-04,0.0
1240,86,2021-01-04,0.0
1241,87,2021-01-04,0.0
1242,88,2021-01-04,0.0
1243,89,2021-01-04,0.0
1244,90,2021-01-04,0.0
1245,91,2021-01-04,0.0
1246,92,2021-01-04,0.0
1247,93,2021-01-04,0.0
1248,94,2021-01-04,0.0
1249,95,2021-01-04,0.0
1250,96,2021-01-04,0.0
1251,97,2021-01-04,0.0
1252,98,2021-01-04,0.0
1253,99,2021-01-04,0.0
1254,100,2021-01-04,0.0
1255,101,2021-01-04,0.0
1256,102,2021-01-04,0.0
1257,103,2021-01-04,0.0
1258,104,2021-01-04,0.0
1259,105,2021-01-04,0.0
1260,106,2021-01-04,0.0
1261,107,2021-01-04,0.0
1262,108,2021-01-04,0.0
1263,109,2021-01-04,0.0
1264,110,2021-01-04,0.0
1265,111,2021-01-04,0.0
1266,112,2021-01-04,0.0
1267,116,2021-01-04,0.0
1268,120,2021-01-04,0.0
1269,121,2021-01-04,0.0
1270,124,2021-01-04,0.0
1271,221,2021-01-04,0.0
1272,12,2021-01-05,0.0
1273,13,2021-01-05,0.0
1274,14,2021-01-05,0.0
1275,15,2021-01-05,0.0
1276,16,2021-01-05,0.0
1277,17,2021-01-05,0.0
1278,18,2021-01-05,0.0
1279,19,2021-01-05,1.0
1280,20,2021-01-05,4.0
1281,21,2021-01-05,6.0
1282,22,2021-01-05,17.0
1283,23,2021-01-05,27.0
1284,24,2021-01-05,48.0
1285,25,2021-01-05,59.0
1286,26,2021-01-05,61.0
1287,27,2021-01-05,60.0
1288,28,2021-01-05,87.0
1289,29,2021-01-05,76.0
1290,30,2021-01-05,98.0
1291,31,2021-01-05,79.0
1292,32,2021-01-05,84.0
1293,33,2021-01-05,52.0
1294,34,2021-01-05,52.0
1295,35,2021-01-05,55.0
1296,36,2021-01-05,56.0
1297,37,2021-01-05,45.0
1298,38,2021-01-05,36.0
1299,39,2021-01-05,40.0
1300,40,2021-01-05,32.0
1301,41,2021-01-05,41.0
1302,42,2021-01-05,20.0
1303,43,2021-01-05,28.0
1304,44,2021-01-05,18.0
1305,45,2021-01-05,22.0
1306,46,2021-01-05,16.0
1307,47,2021-01-05,22.0
1308,48,2021-01-05,17.0
1309,49,2021-01-05,18.0
1310,50,2021-01-05,15.0
1311,51,2021-01-05,20.0
1312,52,2021-01-05,14.0
1313,53,2021-01-05,15.0
1314,54,2021-01-05,16.0
1315,55,2021-01-05,15.0
1316,56,2021-01-05,6.0
1317,57,2021-01-05,8.0
1318,58,2021-01-05,15.0
1319,59,2021-01-05,16.0
1320,60,2021-01-05,6.0
1321,61,2021-01-05,4.0
1322,62,2021-01-05,2.0
1323,63,2021-01-05,6.0
1324,64,2021-01-05,2.0
1325,65,2021-01-05,1.0
1326,66,2021-01-05,0.0
1327,67,2021-01-05,0.0
1328,68,2021-01-05,2.0
1329,69,2021-01-05,2.0
1330,70,2021-01-05,1.0
1331,71,2021-01-05,0.0
1332,72,2021-01-05,0.0
1333,73,2021-01-05,0.0
1334,74,2021-01-05,0.0
1335,75,2021-01-05,0.0
1336,76,2021-01-05,0.0
1337,77,2021-01-05,0.0
1338,78,2021-01-05,0.0
1339,79,2021-01-05,0.0
1340,80,2021-01-05,0.0
1341,81,2021-01-05,0.0
1342,82,2021-01-05,0.0
1343,83,2021-01-05,0.0
1344,84,2021-01-05,0.0
1345,85,2021-01-05,0.0
1346,86,2021-01-05,0.0
1347,87,2021-01-05,0.0
1348,88,2021-01-05,0.0
1349,89,2021-01-05,0.0
1350,90,2021-01-05,0.0
1351,91,2021-01-05,0.0
1352,92,2021-01-05,0.0
1353,93,2021-01-05,0.0
1354,94,2021-01-05,0.0
1355,95,2021-01-05,0.0
1356,96,2021-01-05,0.0
1357,97,2021-01-05,0.0
1358,98,2021-01-05,0.0
1359,99,2021-01-05,0.0
1360,100,2021-01-05,0.0
1361,101,2021-01-05,0.0
1362,102,2021-01-05,0.0
1363,103,2021-01-05,0.0
1364,104,2021-01-05,0.0
1365,105,2021-01-05,0.0
1366,106,2021-01-05,0.0
1367,107,2021-01-05,0.0
1368,108,2021-01-05,0.0
1369,109,2021-01-05,0.0
1370,110,2021-01-05,0.0
1371,111,2021-01-05,0.0
1372,112,2021-01-05,0.0
1373,116,2021-01-05,0.0
1374,120,2021-01-05,0.0
1375,121,2021-01-05,0.0
1376,124,2021-01-05,0.0
1377,221,2021-01-05,0.0
1378,12,2021-01-06,0.0
1379,13,2021-01-06,0.0
1380,14,2021-01-06,0.0
1381,15,2021-01-06,0.0
1382,16,2021-01-06,0.0
1383,17,2021-01-06,0.0
1384,18,2021-01-06,0.0
1385,19,2021-01-06,1.0
1386,20,2021-01-06,0.0
1387,21,2021-01-06,1.0
1388,22,2021-01-06,1.0
1389,23,2021-01-06,2.0
1390,24,2021-01-06,4.0
1391,25,2021-01-06,4.0
1392,26,2021-01-06,9.0
1393,27,2021-01-06,2.0
1394,28,2021-01-06,18.0
1395,29,2021-01-06,15.0
1396,30,2021-01-06,11.0
1397,31,2021-01-06,14.0
1398,32,2021-01-06,9.0
1399,33,2021-01-06,16.0
1400,34,2021-01-06,8.0
1401,35,2021-01-06,4.0
1402,36,2021-01-06,7.0
1403,37,2021-01-06,7.0
1404,38,2021-01-06,8.0
1405,39,2021-01-06,3.0
1406,40,2021-01-06,4.0
1407,41,2021-01-06,5.0
1408,42,2021-01-06,7.0
1409,43,2021-01-06,3.0
1410,44,2021-01-06,6.0
1411,45,2021-01-06,5.0
1412,46,2021-01-06,2.0
1413,47,2021-01-06,1.0
1414,48,2021-01-06,0.0
1415,49,2021-01-06,1.0
1416,50,2021-01-06,0.0
1417,51,2021-01-06,5.0
1418,52,2021-01-06,4.0
1419,53,2021-01-06,2.0
1420,54,2021-01-06,3.0
1421,55,2021-01-06,0.0
1422,56,2021-01-06,3.0
1423,57,2021-01-06,3.0
1424,58,2021-01-06,2.0
1425,59,2021-01-06,1.0
1426,60,2021-01-06,1.0
1427,61,2021-01-06,1.0
1428,62,2021-01-06,0.0
1429,63,2021-01-06,0.0
1430,64,2021-01-06,2.0
1431,65,2021-01-06,0.0
1432,66,2021-01-06,0.0
1433,67,2021-01-06,0.0
1434,68,2021-01-06,0.0
1435,69,2021-01-06,0.0
1436,70,2021-01-06,0.0
1437,71,2021-01-06,0.0
1438,72,2021-01-06,0.0
1439,73,2021-01-06,0.0
1440,74,2021-01-06,0.0
1441,75,2021-01-06,0.0
1442,76,2021-01-06,0.0
1443,77,2021-01-06,0.0
1444,78,2021-01-06,0.0
1445,79,2021-01-06,0.0
1446,80,2021-01-06,0.0
1447,81,2021-01-06,0.0
1448,82,2021-01-06,0.0
1449,83,2021-01-06,0.0
1450,84,2021-01-06,0.0
1451,85,2021-01-06,0.0
1452,86,2021-01-06,0.0
1453,87,2021-01-06,0.0
1454,88,2021-01-06,0.0
1455,89,2021-01-06,0.0
1456,90,2021-01-06,0.0
1457,91,2021-01-06,0.0
1458,92,2021-01-06,0.0
1459,93,2021-01-06,0.0
1460,94,2021-01-06,0.0
1461,95,2021-01-06,0.0
1462,96,2021-01-06,0.0
1463,97,2021-01-06,0.0
1464,98,2021-01-06,0.0
1465,99,2021-01-06,0.0
1466,100,2021-01-06,0.0
1467,101,2021-01-06,0.0
1468,102,2021-01-06,0.0
1469,103,2021-01-06,0.0
1470,104,2021-01-06,0.0
1471,105,2021-01-06,0.0
1472,106,2021-01-06,0.0
1473,107,2021-01-06,0.0
1474,108,2021-01-06,0.0
1475,109,2021-01-06,0.0
1476,110,2021-01-06,0.0
1477,111,2021-01-06,0.0
1478,112,2021-01-06,0.0
1479,116,2021-01-06,0.0
1480,120,2021-01-06,0.0
1481,121,2021-01-06,0.0
1482,124,2021-01-06,0.0
1483,221,2021-01-06,0.0
1484,12,2021-01-07,0.0
1485,13,2021-01-07,0.0
1486,14,2021-01-07,0.0
1487,15,2021-01-07,0.0
1488,16,2021-01-07,0.0
1489,17,2021-01-07,0.0
1490,18,2021-01-07,0.0
1491,19,2021-01-07,0.0
1492,20,2021-01-07,0.0
1493,21,2021-01-07,0.0
1494,22,2021-01-07,0.0
1495,23,2021-01-07,0.0
1496,24,2021-01-07,0.0
1497,25,2021-01-07,0.0
1498,26,2021-01-07,0.0
1499,27,2021-01-07,0.0
1500,28,2021-01-07,0.0
1501,29,2021-01-07,0.0
1502,30,2021-01-07,0.0
1503,31,2021-01-07,0.0
1504,32,2021-01-07,0.0
1505,33,2021-01-07,0.0
1506,34,2021-01-07,0.0
1507,35,2021-01-07,0.0
1508,36,2021-01-07,0.0
1509,37,2021-01-07,0.0
1510,38,2021-01-07,0.0
1511,39,2021-01-07,0.0
1512,40,2021-01-07,0.0
1513,41,2021-01-07,0.0
1514,42,2021-01-07,0.0
1515,43,2021-01-07,0.0
1516,44,2021-01-07,0.0
1517,45,2021-01-07,0.0
1518,46,2021-01-07,0.0
1519,47,2021-01-07,0.0
1520,48,2021-01-07,0.0
1521,49,2021-01-07,0.0
1522,50,2021-01-07,0.0
1523,51,2021-01-07,0.0
1524,52,2021-01-07,0.0
1525,53,2021-01-07,0.0
1526,54,2021-01-07,0.0
1527,55,2021-01-07,0.0
1528,56,2021-01-07,0.0
1529,57,2021-01-07,0.0
1530,58,2021-01-07,0.0
1531,59,2021-01-07,0.0
1532,60,2021-01-07,0.0
1533,61,2021-01-07,0.0
1534,62,2021-01-07,0.0
1535,63,2021-01-07,0.0
1536,64,2021-01-07,0.0
1537,65,2021-01-07,0.0
1538,66,2021-01-07,0.0
1539,67,2021-01-07,0.0
1540,68,2021-01-07,0.0
1541,69,2021-01-07,0.0
1542,70,2021-01-07,0.0
1543,71,2021-01-07,0.0
1544,72,2021-01-07,0.0
1545,73,2021-01-07,0.0
1546,74,2021-01-07,0.0
1547,75,2021-01-07,0.0
1548,76,2021-01-07,0.0
1549,77,2021-01-07,0.0
1550,78,2021-01-07,0.0
1551,79,2021-01-07,0.0
1552,80,2021-01-07,0.0
1553,81,2021-01-07,0.0
1554,82,2021-01-07,0.0
1555,83,2021-01-07,0.0
1556,84,2021-01-07,0.0
1557,85,2021-01-07,0.0
1558,86,2021-01-07,0.0
1559,87,2021-01-07,0.0
1560,88,2021-01-07,0.0
1561,89,2021-01-07,0.0
1562,90,2021-01-07,0.0
1563,91,2021-01-07,0.0
1564,92,2021-01-07,0.0
1565,93,2021-01-07,0.0
1566,94,2021-01-07,0.0
1567,95,2021-01-07,0.0
1568,96,2021-01-07,0.0
1569,97,2021-01-07,0.0
1570,98,2021-01-07,0.0
1571,99,2021-01-07,0.0
1572,100,2021-01-07,0.0
1573,101,2021-01-07,0.0
1574,102,2021-01-07,0.0
1575,103,2021-01-07,0.0
1576,104,2021-01-07,0.0
1577,105,2021-01-07,0.0
1578,106,2021-01-07,0.0
1579,107,2021-01-07,0.0
1580,108,2021-01-07,0.0
1581,109,2021-01-07,0.0
1582,110,2021-01-07,0.0
1583,111,2021-01-07,0.0
1584,112,2021-01-07,0.0
1585,116,2021-01-07,0.0
1586,120,2021-01-07,0.0
1587,121,2021-01-07,0.0
1588,124,2021-01-07,0.0
1589,221,2021-01-07,0.0
1590,12,2021-01-08,0.0
1591,13,2021-01-08,0.0
1592,14,2021-01-08,0.0
1593,15,2021-01-08,0.0
1594,16,2021-01-08,0.0
1595,17,2021-01-08,0.0
1596,18,2021-01-08,0.0
1597,19,2021-01-08,0.0
1598,20,2021-01-08,0.0
1599,21,2021-01-08,0.0
1600,22,2021-01-08,0.0
1601,23,2021-01-08,0.0
1602,24,2021-01-08,0.0
1603,25,2021-01-08,0.0
1604,26,2021-01-08,0.0
1605,27,2021-01-08,0.0
1606,28,2021-01-08,0.0
1607,29,2021-01-08,0.0
1608,30,2021-01-08,0.0
1609,31,2021-01-08,0.0
1610,32,2021-01-08,0.0
1611,33,2021-01-08,0.0
1612,34,2021-01-08,0.0
1613,35,2021-01-08,0.0
1614,36,2021-01-08,0.0
1615,37,2021-01-08,0.0
1616,38,2021-01-08,0.0
1617,39,2021-01-08,0.0
1618,40,2021-01-08,0.0
1619,41,2021-01-08,0.0
1620,42,2021-01-08,0.0
1621,43,2021-01-08,0.0
1622,44,2021-01-08,0.0
1623,45,2021-01-08,0.0
1624,46,2021-01-08,0.0
1625,47,2021-01-08,0.0
1626,48,2021-01-08,0.0
1627,49,2021-01-08,0.0
1628,50,2021-01-08,0.0
1629,51,2021-01-08,0.0
1630,52,2021-01-08,0.0
1631,53,2021-01-08,0.0
1632,54,2021-01-08,0.0
1633,55,2021-01-08,0.0
1634,56,2021-01-08,0.0
1635,57,2021-01-08,0.0
1636,58,2021-01-08,0.0
1637,59,2021-01-08,0.0
1638,60,2021-01-08,0.0
1639,61,2021-01-08,0.0
1640,62,2021-01-08,0.0
1641,63,2021-01-08,0.0
1642,64,2021-01-08,0.0
1643,65,2021-01-08,0.0
1644,66,2021-01-08,0.0
1645,67,2021-01-08,0.0
1646,68,2021-01-08,0.0
1647,69,2021-01-08,0.0
1648,70,2021-01-08,0.0
1649,71,2021-01-08,0.0
1650,72,2021-01-08,0.0
1651,73,2021-01-08,0.0
1652,74,2021-01-08,0.0
1653,75,2021-01-08,0.0
1654,76,2021-01-08,0.0
1655,77,2021-01-08,0.0
1656,78,2021-01-08,0.0
1657,79,2021-01-08,0.0
1658,80,2021-01-08,0.0
1659,81,2021-01-08,0.0
1660,82,2021-01-08,0.0
1661,83,2021-01-08,0.0
1662,84,2021-01-08,0.0
1663,85,2021-01-08,0.0
1664,86,2021-01-08,0.0
1665,87,2021-01-08,0.0
1666,88,2021-01-08,0.0
1667,89,2021-01-08,0.0
1668,90,2021-01-08,0.0
1669,91,2021-01-08,0.0
1670,92,2021-01-08,0.0
1671,93,2021-01-08,0.0
1672,94,2021-01-08,0.0
1673,95,2021-01-08,0.0
1674,96,2021-01-08,0.0
1675,97,2021-01-08,0.0
1676,98,2021-01-08,0.0
1677,99,2021-01-08,0.0
1678,100,2021-01-08,0.0
1679,101,2021-01-08,0.0
1680,102,2021-01-08,0.0
1681,103,2021-01-08,0.0
1682,104,2021-01-08,0.0
1683,105,2021-01-08,0.0
1684,106,2021-01-08,0.0
1685,107,2021-01-08,0.0
1686,108,2021-01-08,0.0
1687,109,2021-01-08,0.0
1688,110,2021-01-08,0.0
1689,111,2021-01-08,0.0
1690,112,2021-01-08,0.0
1691,116,2021-01-08,0.0
1692,120,2021-01-08,0.0
1693,121,2021-01-08,0.0
1694,124,2021-01-08,0.0
1695,221,2021-01-08,0.0
1696,12,2021-01-09,0.0
1697,13,2021-01-09,0.0
1698,14,2021-01-09,0.0
1699,15,2021-01-09,0.0
1700,16,2021-01-09,0.0
1701,17,2021-01-09,0.0
1702,18,2021-01-09,0.0
1703,19,2021-01-09,0.0
1704,20,2021-01-09,0.0
1705,21,2021-01-09,0.0
1706,22,2021-01-09,0.0
1707,23,2021-01-09,0.0
1708,24,2021-01-09,0.0
1709,25,2021-01-09,0.0
1710,26,2021-01-09,0.0
1711,27,2021-01-09,0.0
1712,28,2021-01-09,0.0
1713,29,2021-01-09,0.0
1714,30,2021-01-09,0.0
1715,31,2021-01-09,0.0
1716,32,2021-01-09,0.0
1717,33,2021-01-09,0.0
1718,34,2021-01-09,0.0
1719,35,2021-01-09,0.0
1720,36,2021-01-09,0.0
1721,37,2021-01-09,0.0
1722,38,2021-01-09,0.0
1723,39,2021-01-09,0.0
1724,40,2021-01-09,0.0
1725,41,2021-01-09,0.0
1726,42,2021-01-09,0.0
1727,43,2021-01-09,0.0
1728,44,2021-01-09,0.0
1729,45,2021-01-09,0.0
1730,46,2021-01-09,0.0
1731,47,2021-01-09,0.0
1732,48,2021-01-09,0.0
1733,49,2021-01-09,0.0
1734,50,2021-01-09,0.0
1735,51,2021-01-09,0.0
1736,52,2021-01-09,0.0
1737,53,2021-01-09,0.0
1738,54,2021-01-09,0.0
1739,55,2021-01-09,0.0
1740,56,2021-01-09,0.0
1741,57,2021-01-09,0.0
1742,58,2021-01-09,0.0
1743,59,2021-01-09,0.0
1744,60,2021-01-09,0.0
1745,61,2021-01-09,0.0
1746,62,2021-01-09,0.0
1747,63,2021-01-09,0.0
1748,64,2021-01-09,0.0
1749,65,2021-01-09,0.0
1750,66,2021-01-09,0.0
1751,67,2021-01-09,0.0
1752,68,2021-01-09,0.0
1753,69,2021-01-09,0.0
1754,70,2021-01-09,0.0
1755,71,2021-01-09,0.0
1756,72,2021-01-09,0.0
1757,73,2021-01-09,0.0
1758,74,2021-01-09,0.0
1759,75,2021-01-09,0.0
1760,76,2021-01-09,0.0
1761,77,2021-01-09,0.0
1762,78,2021-01-09,0.0
1763,79,2021-01-09,0.0
1764,80,2021-01-09,0.0
1765,81,2021-01-09,0.0
1766,82,2021-01-09,0.0
1767,83,2021-01-09,0.0
1768,84,2021-01-09,0.0
1769,85,2021-01-09,0.0
1770,86,2021-01-09,0.0
1771,87,2021-01-09,0.0
1772,88,2021-01-09,0.0
1773,89,2021-01-09,0.0
1774,90,2021-01-09,0.0
1775,91,2021-01-09,0.0
1776,92,2021-01-09,0.0
1777,93,2021-01-09,0.0
1778,94,2021-01-09,0.0
1779,95,2021-01-09,0.0
1780,96,2021-01-09,0.0
1781,97,2021-01-09,0.0
1782,98,2021-01-09,0.0
1783,99,2021-01-09,0.0
1784,100,2021-01-09,0.0
1785,101,2021-01-09,0.0
1786,102,2021-01-09,0.0
1787,103,2021-01-09,0.0
1788,104,2021-01-09,0.0
1789,105,2021-01-09,0.0
1790,106,2021-01-09,0.0
1791,107,2021-01-09,0.0
1792,108,2021-01-09,0.0
1793,109,2021-01-09,0.0
1794,110,2021-01-09,0.0
1795,111,2021-01-09,0.0
1796,112,2021-01-09,0.0
1797,116,2021-01-09,0.0
1798,120,2021-01-09,0.0
1799,121,2021-01-09,0.0
1800,124,2021-01-09,0.0
1801,221,2021-01-09,0.0
1802,12,2021-01-10,0.0
1803,13,2021-01-10,0.0
1804,14,2021-01-10,0.0
1805,15,2021-01-10,0.0
